0, 0.0, 0.0
1, 0.00585934519905617, 4.601548424060128e-05
2, 0.01167291614838938, 0.00018357946792711704
3, 0.017441074699776106, 0.0004119682475066151
4, 0.023164182704992802, 0.0007304581194261635
5, 0.02884260201581593, 0.0011383253801328297
6, 0.034476694484021984, 0.001634846326073682
7, 0.040066821961387396, 0.002219297253695788
8, 0.04561334629968865, 0.0028909544594462157
9, 0.051116629350702214, 0.0036490942397720333
10, 0.05657703296620455, 0.004492992891120308
11, 0.06199491899797213, 0.005421926709938108
12, 0.06737064929778137, 0.0064351719926725
13, 0.07270458571740883, 0.007532005035770555
14, 0.0779970901086309, 0.008711702135679338
15, 0.08324852432322409, 0.009973539588845918
16, 0.08845925021296484, 0.011316793691717363
17, 0.09362962962962963, 0.01274074074074074
18, 0.09876002442499492, 0.014244657032363117
19, 0.10385079645083715, 0.015827818863031563
20, 0.10890230755893286, 0.017489502529193145
21, 0.11391491960105841, 0.019228984327294932
22, 0.11888899442899035, 0.02104554055378399
23, 0.12382489389450513, 0.022938447505107387
24, 0.1287229798493792, 0.02490698147771219
25, 0.13358361414538905, 0.026950418768045475
26, 0.1384071586343111, 0.029068035672554296
27, 0.14319397516792187, 0.03125910848768573
28, 0.14794442559799773, 0.03352291350988684
29, 0.15265887177631526, 0.03585872703560471
30, 0.15733767555465092, 0.038265825361286386
31, 0.16198119878478112, 0.04074348478337894
32, 0.16658980331848236, 0.04329098159832945
33, 0.171163851007531, 0.045907592102584965
34, 0.17570370370370372, 0.04859259259259259
35, 0.18020972325877682, 0.05134525936479937
36, 0.1846822715245268, 0.054164868715652355
37, 0.1891217103527301, 0.05705069694159862
38, 0.1935284015951632, 0.06000202033908526
39, 0.1979027071036027, 0.06301811520455934
40, 0.20224498872982485, 0.06609825783446788
41, 0.20655560832560624, 0.069241724525258
42, 0.2108349277427234, 0.07244779157337675
43, 0.21508330883295265, 0.0757157352752712
44, 0.21930111344807052, 0.0790448319273884
45, 0.22348870343985344, 0.08243435782617543
46, 0.22764644066007794, 0.08588358926807939
47, 0.2317746869605205, 0.08939180254954733
48, 0.2358738041929575, 0.09295827396702626
49, 0.23994415420916537, 0.0965822798169633
50, 0.2439860988609208, 0.10026309639580555
51, 0.24800000000000008, 0.10400000000000004
52, 0.2519862194781796, 0.1077922669259938
53, 0.255945119147236, 0.11163917347023392
54, 0.25987706085894563, 0.1155399959291675
55, 0.2637824064650851, 0.11949401059924164
56, 0.2676615178174307, 0.1235004937769033
57, 0.271514756767759, 0.1275587217585996
58, 0.2753424851678465, 0.1316679708407777
59, 0.27914506486946944, 0.13582751731988452
60, 0.2829228577244046, 0.1400366374923672
61, 0.2866762255844283, 0.14429460765467278
62, 0.29040553030131694, 0.14860070410324838
63, 0.29411113372684716, 0.15295420313454103
64, 0.2977933977127952, 0.15735438104499777
65, 0.30145268411093773, 0.1618005141310657
66, 0.3050893547730511, 0.1662918786891919
67, 0.30870377155091183, 0.17082775101582348
68, 0.3122962962962963, 0.1754074074074074
69, 0.3158672908609811, 0.1800301241603908
70, 0.3194171170967426, 0.18469517757122075
